INDEX,rubro,articulo,cantidad,final,costo,neto,margen,IVA,ganancia
241,almacen,Gaona crunchips colores,2.0,400,258.06451612903226,330.57851239669424,55,0.21,142.0
242,almacen,Gaona crunchips dark,7.0,1520,980.6451612903226,1256.1983471074382,55,0.21,539.0
243,almacen,Garrapiñada LA CHYRU,5.0,400,258.06451612903226,330.57851239669424,55,0.21,142.0
244,almacen,Gelatina BC  Frutilla,3.0,150,96.77419354838709,123.96694214876034,55,0.21,53.0
245,almacen,HANKS sabor cheddar,2.0,650,419.3548387096774,537.1900826446281,55,0.21,231.0
246,almacen,HANKS sabor chocolate,3.0,810,522.5806451612904,669.4214876033058,55,0.21,287.0
247,almacen,HANKS sabor cookies & cream 178g,6.0,1920,1238.7096774193549,1586.7768595041323,55,0.21,681.0
248,almacen,HANKS sabor marroc,4.0,1080,696.7741935483871,892.5619834710744,55,0.21,383.0
249,almacen,HANKS sabor vainilla,2.0,540,348.38709677419354,446.2809917355372,55,0.21,192.0
250,almacen,Harina barbara 000 1 kilo,5.0,500,322.5806451612903,413.22314049586777,55,0.21,177.0
251,almacen,harina blancaflor 0000 1kg,13.0,3380,2180.6451612903224,2793.3884297520663,55,0.21,1199.0
252,almacen,Harina Favorita 000,8.0,1040,670.9677419354839,859.504132231405,55,0.21,369.0
253,almacen,Harina leudante BlancaFlor,6.0,780,503.22580645161287,644.6280991735538,55,0.21,277.0
254,almacen,Harina Molinos Venado tuerto 000 1kg,2.0,140,90.32258064516128,115.70247933884298,55,0.21,50.0
255,almacen,hellmanns barbacoa 250g,2.0,560,361.2903225806451,462.8099173553719,55,0.21,199.0
256,almacen,hellmanns salsa aji picante 240g,3.0,690,445.1612903225806,570.2479338842975,55,0.21,245.0
257,almacen,Jardinera Arcor 300g,3.0,450,290.3225806451613,371.90082644628103,55,0.21,160.0
258,almacen,Jugo en polvo Ser 1lt Pomelo Rosado,35.0,700,451.61290322580646,578.5123966942149,55,0.21,248.0
259,almacen,Jugo Ser naranj,6.0,120,77.41935483870968,99.17355371900827,55,0.21,43.0
260,almacen,Jugos Tang cualquier sabor,1.0,30,19.35483870967742,24.793388429752067,55,0.21,11.0
261,almacen,la campagnola choclo cremoso 300g,3.0,565,364.51612903225805,466.9421487603306,55,0.21,200.0
262,almacen,la campagnola mermelada durazno,3.0,1280,825.8064516129032,1057.8512396694216,55,0.21,454.0
263,almacen,La canasta chimichurri 25g,1.0,60,38.70967741935484,49.586776859504134,55,0.21,21.0
264,almacen,la canasta comino 25g,4.0,280,180.64516129032256,231.40495867768595,55,0.21,99.0
265,almacen,La salteña tapas para tarta  400g,2.0,410,264.51612903225805,338.8429752066116,55,0.21,145.0
266,almacen,La virginia cappuccino tradicional 125g,2.0,1100,709.6774193548387,909.0909090909091,55,0.21,390.0
267,almacen,La Virginia instantáneo 100 g,4.0,1920,1238.7096774193549,1586.7768595041323,55,0.21,681.0
268,almacen,la virginia pack ahorro cafe instantaneo repuesto 100g,2.0,1240,800.0,1024.793388429752,55,0.21,440.0
269,almacen,La virginia Té manzanilla,6.0,1020,658.0645161290322,842.9752066115702,55,0.21,362.0
270,almacen,lampara rayovac luz blanca  8w,7.0,700,451.61290322580646,578.5123966942149,55,0.21,248.0
271,almacen,Leche condensada Nestle,2.0,560,361.2903225806451,462.8099173553719,55,0.21,199.0
272,almacen,Leche La Serenisima descremeda,1.0,150,96.77419354838709,123.96694214876034,55,0.21,53.0
273,almacen,leche larga vida milkaut descremada 1L,5.0,1000,645.1612903225806,826.4462809917355,55,0.21,355.0
274,almacen,leche larga vida milkaut entera 1L,7.0,1400,903.2258064516129,1157.0247933884298,55,0.21,497.0
275,almacen,lentejas arcor x 300 grs,3.0,460,296.7741935483871,380.1652892561984,55,0.21,163.0
276,almacen,Lentejas La Abadía 400g,8.0,1200,774.1935483870967,991.7355371900827,55,0.21,426.0
277,almacen,Levadura prensada,3.0,150,96.77419354838709,123.96694214876034,55,0.21,53.0
278,almacen,Lucchetti ave maria  500g,2.0,180,116.12903225806451,148.7603305785124,55,0.21,64.0
279,almacen,Lucchetti Codito 500g,1.0,80,51.61290322580645,66.11570247933885,55,0.21,28.0
280,almacen,lucchetti moños 500g,8.0,2000,1290.3225806451612,1652.892561983471,55,0.21,710.0
281,almacen,Lucchetti Tirabuzon 500g,19.0,2260,1458.0645161290322,1867.7685950413224,55,0.21,802.0
282,almacen,Lupinos en salmuera Barbera,1.0,400,258.06451612903226,330.57851239669424,55,0.21,142.0
283,almacen,Magdalenas don satur chocolate rellenas con dulce de leche,17.0,4390,2832.258064516129,3628.099173553719,55,0.21,1558.0
284,almacen,Magdalenas gaona coco con d.d.l 215g,1.0,130,83.87096774193549,107.43801652892563,55,0.21,46.0
285,almacen,Magdalenas gaona sabor vainilla 200g,1.0,160,103.2258064516129,132.2314049586777,55,0.21,57.0
286,almacen,Magdalenas Marmoladas Don Satur 200g,20.0,5380,3470.967741935484,4446.280991735537,55,0.21,1909.0
287,almacen,magdalenas POZO clasicas 200g,17.0,4250,2741.935483870968,3512.3966942148763,55,0.21,1508.0
288,almacen,Maiz Pisingallo 400g,12.0,1080,696.7741935483871,892.5619834710744,55,0.21,383.0
289,almacen,mana sabor chocolate 145g,16.0,2190,1412.9032258064515,1809.9173553719008,55,0.21,777.0
290,almacen,Maruchan Instant Luch Queso,1.0,410,264.51612903225805,338.8429752066116,55,0.21,145.0
291,almacen,Maruchan Instant Lunch Carne,2.0,820,529.0322580645161,677.6859504132232,55,0.21,291.0
292,almacen,Maruchan Instant Lunch Pollo Picante,2.0,920,593.5483870967741,760.3305785123968,55,0.21,326.0
293,almacen,maruchan ramen sabor carne de res,1.0,290,187.09677419354838,239.6694214876033,55,0.21,103.0
294,almacen,Matarazzo spaghetti,1.0,110,70.96774193548387,90.9090909090909,55,0.21,39.0
295,almacen,mate cocido amanda  x25 saquitos,3.0,240,154.83870967741936,198.34710743801654,55,0.21,85.0
296,almacen,mate cocido La Hoja  x25 saq,8.0,800,516.1290322580645,661.1570247933885,55,0.21,284.0
297,almacen,Mate cocido litoral,18.0,3300,2129.032258064516,2727.2727272727275,55,0.21,1171.0
298,almacen,Mate Cocido Litoral 25 saquitos,1.0,63,40.64516129032258,52.06611570247934,55,0.21,22.0
299,almacen,Mate Cocido nobleza gaucha 50g,12.0,1320,851.6129032258065,1090.909090909091,55,0.21,468.0
300,almacen,Matecocido taragui,3.0,360,232.25806451612902,297.5206611570248,55,0.21,128.0
301,almacen,medallones soja de pollo  Granja del sol  330g,1.0,290,187.09677419354838,239.6694214876033,55,0.21,103.0
302,almacen,Mermelada Arcor durazno,2.0,460,296.7741935483871,380.1652892561984,55,0.21,163.0
303,almacen,Mermelada BC ciruela 39 grs,3.0,990,638.7096774193549,818.1818181818182,55,0.21,351.0
304,almacen,Mermelada BC frutilla 390 grs,3.0,1250,806.4516129032257,1033.0578512396694,55,0.21,444.0
305,almacen,Mermelada Noel Frutilla,1.0,210,135.48387096774192,173.55371900826447,55,0.21,75.0
306,almacen,Milkaut dulce de leche clásico 250g,8.0,1660,1070.967741935484,1371.9008264462811,55,0.21,589.0
307,almacen,NATUZEN COOKIES LIMON sin tacc,1.0,80,51.61290322580645,66.11570247933885,55,0.21,28.0
308,almacen,Nescafe dolca  50g,7.0,1370,883.8709677419355,1132.2314049586778,55,0.21,486.0
309,almacen,nescafe dolca caffe latte  125g,1.0,200,129.03225806451613,165.28925619834712,55,0.21,71.0
310,almacen,Nescafe tradicion cafe 100% puro,1.0,250,161.29032258064515,206.61157024793388,55,0.21,89.0
311,almacen,Nesquik 180g,1.0,135,87.09677419354838,111.5702479338843,55,0.21,48.0
312,almacen,Nestum kids banana 180 ml,1.0,200,129.03225806451613,165.28925619834712,55,0.21,71.0
313,almacen,nucrem georgalos 25g,18.0,540,348.38709677419354,446.2809917355372,55,0.21,192.0
314,almacen,nuez moscada molida  La canasta 25g,4.0,360,232.25806451612902,297.5206611570248,55,0.21,128.0
315,almacen,Nutella 140g,9.0,3400,2193.548387096774,2809.917355371901,55,0.21,1206.0
316,almacen,Oregano   La canasta especies naturales 25g,4.0,280,180.64516129032256,231.40495867768595,55,0.21,99.0
317,almacen,Pan,74787.0,76401,49290.967741935485,63141.32231404959,55,0.21,27110.0
318,almacen,Pan Bimbo con lino,4.0,1700,1096.774193548387,1404.9586776859505,55,0.21,603.0
319,almacen,Pan Bimbo Lacteal familiar,3.0,1260,812.9032258064516,1041.3223140495868,55,0.21,447.0
320,almacen,Pan de Panchos Bimbo,171.0,37710,24329.032258064515,31165.289256198346,55,0.21,13381.0
321,almacen,Pan Dulce Con Frutas Fantoche 400G,3.0,1700,1096.774193548387,1404.9586776859505,55,0.21,603.0
322,almacen,Pan Dulce Con Pepas de Chocolate Fantoche 400G,6.0,2830,1825.8064516129032,2338.8429752066118,55,0.21,1004.0
323,almacen,Pan Dulce Fantoche Sin Frutas 400g,1.0,650,419.3548387096774,537.1900826446281,55,0.21,231.0
324,almacen,pan dulce marmolado fantoche,7.0,4060,2619.3548387096776,3355.3719008264466,55,0.21,1441.0
325,almacen,Pan Integral Bimbo,20.0,6920,4464.516129032258,5719.00826446281,55,0.21,2455.0
326,almacen,Pan Lactal Liviano Bimbo,76.0,28690,18509.677419354837,23710.743801652894,55,0.21,10180.0
327,almacen,Pan Para Hamburguesas Bimbo,128.0,28910,18651.612903225807,23892.561983471074,55,0.21,10258.0
328,almacen,Pan rallado lRiera 500g,2.0,180,116.12903225806451,148.7603305785124,55,0.21,64.0
329,almacen,Pan Rallado Preferido 500g,24.0,3570,2303.2258064516127,2950.413223140496,55,0.21,1267.0
330,almacen,papas Tryms clasicas 60g,6.0,960,619.3548387096774,793.3884297520661,55,0.21,341.0
331,almacen,papas Tryms con cebolla morada 60g,10.0,1860,1200.0,1537.190082644628,55,0.21,660.0
332,almacen,papas Tryms con finas hierbas 60g,9.0,1640,1058.0645161290322,1355.3719008264463,55,0.21,582.0
333,almacen,papas Tryms con pimento morron 60g,6.0,1030,664.516129032258,851.2396694214876,55,0.21,365.0
334,almacen,papas Tryms con pimienta y sal marina 60g,3.0,510,329.0322580645161,421.4876033057851,55,0.21,181.0
335,almacen,papel higienico campanita x4,9.0,2610,1683.8709677419354,2157.0247933884298,55,0.21,926.0
336,almacen,Papel Higienico Sanidad x 4 Rollos,10.0,2340,1509.6774193548388,1933.8842975206612,55,0.21,830.0
337,almacen,pasta de mani NUTZ 380g,1.0,510,329.0322580645161,421.4876033057851,55,0.21,181.0
338,almacen,pasta dental Kolynos  70g,3.0,450,290.3225806451613,371.90082644628103,55,0.21,160.0
339,almacen,Pasta seca de sémola Ruote,1.0,80,51.61290322580645,66.11570247933885,55,0.21,28.0
340,almacen,pate de foie paladini,6.0,780,503.22580645161287,644.6280991735538,55,0.21,277.0
341,almacen,Pepas trio con chips,2.0,220,141.93548387096774,181.8181818181818,55,0.21,78.0
342,almacen,Pepinillos Barbera,1.0,180,116.12903225806451,148.7603305785124,55,0.21,64.0
343,almacen,Perejil  la canasta  20g,1.0,70,45.16129032258064,57.85123966942149,55,0.21,25.0
344,almacen,Perejil Alicante,1.0,70,45.16129032258064,57.85123966942149,55,0.21,25.0
345,almacen,Picadillo de carne Paladini,15.0,1500,967.741935483871,1239.6694214876034,55,0.21,532.0
346,almacen,Pickles Barbera 330g,1.0,250,161.29032258064515,206.61157024793388,55,0.21,89.0
347,almacen,Pilas Duracell AAA X2,2.0,170,109.6774193548387,140.49586776859505,55,0.21,60.0
348,almacen,pimenta negra molida Alicante 25g,1.0,140,90.32258064516128,115.70247933884298,55,0.21,50.0
349,almacen,pimenta negra molida La canasta 25g,3.0,270,174.19354838709677,223.1404958677686,55,0.21,96.0
350,almacen,pimenton estra  La canasta 25g,4.0,220,141.93548387096774,181.8181818181818,55,0.21,78.0
351,almacen,Pipas,13.0,390,251.61290322580643,322.3140495867769,55,0.21,138.0
352,almacen,Pipas candy 25g,16.0,960,619.3548387096774,793.3884297520661,55,0.21,341.0
353,almacen,Pipas Gigantes,356.0,30340,19574.193548387095,25074.380165289258,55,0.21,10766.0
354,almacen,Pipas gigantes 180 grs,5.0,1220,787.0967741935484,1008.2644628099174,55,0.21,433.0
355,almacen,Pipas Peladas 180 grs,4.0,960,619.3548387096774,793.3884297520661,55,0.21,341.0
356,almacen,Pipas peladas natural 180grs,2.0,600,387.09677419354836,495.86776859504135,55,0.21,213.0
357,almacen,pipas semillas de girasol 150gr,2.0,400,258.06451612903226,330.57851239669424,55,0.21,142.0
358,almacen,Pochoclos adad 50g,1.0,85,54.83870967741935,70.24793388429752,55,0.21,30.0
359,almacen,polenta PRESTO PRONTA 500g,16.0,2750,1774.1935483870968,2272.727272727273,55,0.21,976.0
360,almacen,Poxi Pol 10min 21g,2.0,880,567.741935483871,727.2727272727273,55,0.21,312.0
361,almacen,POZO vainillas x24unidades 320g,3.0,1050,677.4193548387096,867.7685950413223,55,0.21,373.0
362,almacen,pure de papas instantaneo maggi 125 grs,8.0,1130,729.0322580645161,933.8842975206612,55,0.21,401.0
363,almacen,Pure de Papas Knorr 125g,2.0,440,283.8709677419355,363.6363636363636,55,0.21,156.0
364,almacen,Pure De papas Knorr receta completa 125g,19.0,4600,2967.7419354838707,3801.6528925619837,55,0.21,1632.0
365,almacen,Pure de Tomate La Huerta grande 530g,53.0,7560,4877.419354838709,6247.933884297521,55,0.21,2683.0
366,almacen,pure de tomates la huerta chico 210g,59.0,5050,3258.064516129032,4173.553719008265,55,0.21,1792.0
367,almacen,queso,1160.0,1160,748.3870967741935,958.6776859504132,55,0.21,412.0
368,almacen,Rapiditas Bimbo Clásicas,1.0,270,174.19354838709677,223.1404958677686,55,0.21,96.0
369,almacen,Rollo de Cocina Cartabella por 3,6.0,1040,670.9677419354839,859.504132231405,55,0.21,369.0
370,almacen,rollo sussex clasico x3,1.0,360,232.25806451612902,297.5206611570248,55,0.21,128.0
371,almacen,Rollos de cocina cartabella,209.0,55640,35896.77419354839,45983.47107438017,55,0.21,19743.0
372,almacen,Romero  La canasta 20g,1.0,70,45.16129032258064,57.85123966942149,55,0.21,25.0
373,almacen,sabor en polvo alicante carne,6.0,180,116.12903225806451,148.7603305785124,55,0.21,64.0
374,almacen,sabor en polvo alicante crema y verdeo,15.0,450,290.3225806451613,371.90082644628103,55,0.21,160.0
375,almacen,sabor en polvo alicante verdura,23.0,730,470.96774193548384,603.305785123967,55,0.21,259.0
376,almacen,sal fina celusal 500g,36.0,3640,2348.3870967741937,3008.2644628099174,55,0.21,1292.0
377,almacen,Sal Fina Dos Anclas,12.0,1740,1122.5806451612902,1438.01652892562,55,0.21,617.0
378,almacen,Sal fina dos anclas caja 500g,6.0,720,464.51612903225805,595.0413223140496,55,0.21,255.0
379,almacen,Sal Parrillera Celusal Entrefina 500g,5.0,300,193.54838709677418,247.93388429752068,55,0.21,106.0
380,almacen,Salchichas Paty Viena x 6,38.0,4700,3032.258064516129,3884.2975206611573,55,0.21,1668.0
381,almacen,Salsa Cesar dos anclas 350g,1.0,360,232.25806451612902,297.5206611570248,55,0.21,128.0
382,almacen,salsa lista cica pamarola 340g,3.0,420,270.96774193548384,347.10743801652893,55,0.21,149.0
383,almacen,Salsa Lista Cica pizza 340g,3.0,420,270.96774193548384,347.10743801652893,55,0.21,149.0
384,almacen,salsa lista cica portuguesa 340g,1.0,150,96.77419354838709,123.96694214876034,55,0.21,53.0
385,almacen,Salsa lista Fileto Arcor,4.0,600,387.09677419354836,495.86776859504135,55,0.21,213.0
386,almacen,Salsa Lista Pizza arcor,1.0,150,96.77419354838709,123.96694214876034,55,0.21,53.0
387,almacen,Salsa Lista Pizza Knorr 340g,9.0,1365,880.6451612903226,1128.099173553719,55,0.21,484.0
388,almacen,Salsa Lista Pomarola arcor,2.0,340,219.3548387096774,280.9917355371901,55,0.21,121.0
389,almacen,Salsa Lista Pomarola Knorr 340g,19.0,2750,1774.1935483870968,2272.727272727273,55,0.21,976.0
390,almacen,Salsa Lista Portuguesa,10.0,1340,864.516129032258,1107.4380165289256,55,0.21,475.0
391,almacen,Salsa Lista Portuguesa arcor,2.0,300,193.54838709677418,247.93388429752068,55,0.21,106.0
392,almacen,Salsa lista TUCO Arcor,3.0,450,290.3225806451613,371.90082644628103,55,0.21,160.0
393,almacen,SALVADO FARGO 350G,32.0,12910,8329.032258064515,10669.421487603306,55,0.21,4581.0
394,mata moscas y mosquitos,selton,1.0,160,103.2258064516129,132.2314049586777,55,0.21,57.0
395,mata moscas y mosquitos,Ser jugo sobre limon dulce,18.0,360,232.25806451612902,297.5206611570248,55,0.21,128.0
396,mata moscas y mosquitos,snack de maiz maixanas maiz & chia 98g,2.0,500,322.5806451612903,413.22314049586777,55,0.21,177.0
397,mata moscas y mosquitos,Sopa Familiar Pollos con fideo KNORR,1.0,130,83.87096774193549,107.43801652892563,55,0.21,46.0
398,mata moscas y mosquitos,Sopa Knorr Vegetales con Fideos 107.5,5.0,600,387.09677419354836,495.86776859504135,55,0.21,213.0
399,mata moscas y mosquitos,Sopa Knorr Verduras 56g,2.0,110,70.96774193548387,90.9090909090909,55,0.21,39.0
400,mata moscas y mosquitos,Sopa quick vegetales por sobre,15.0,450,290.3225806451613,371.90082644628103,55,0.21,160.0
401,mata moscas y mosquitos,Spaghetti Lucchetti,29.0,4310,2780.6451612903224,3561.9834710743803,55,0.21,1529.0
402,mata moscas y mosquitos,Spaghetti Terrabussi 500g,12.0,1280,825.8064516129032,1057.8512396694216,55,0.21,454.0
403,mata moscas y mosquitos,sucaryl  x50sobres,2.0,440,283.8709677419355,363.6363636363636,55,0.21,156.0
404,mata moscas y mosquitos,Tang limonada dulce,27.0,1405,906.4516129032257,1161.1570247933885,55,0.21,499.0
405,mata moscas y mosquitos,Tang multifruta,45.0,1930,1245.1612903225805,1595.0413223140497,55,0.21,685.0
406,mata moscas y mosquitos,Tang naranja,58.0,2840,1832.258064516129,2347.107438016529,55,0.21,1008.0
407,mata moscas y mosquitos,Tang naranja dulce,1.0,25,16.129032258064516,20.66115702479339,55,0.21,9.0
408,mata moscas y mosquitos,Tang naranja mango,59.0,3195,2061.290322580645,2640.495867768595,55,0.21,1134.0
409,mata moscas y mosquitos,Té boldo la virginia,3.0,610,393.5483870967742,504.1322314049587,55,0.21,216.0
410,mata moscas y mosquitos,Te La Virginia 25 saquitos,14.0,1870,1206.4516129032259,1545.4545454545455,55,0.21,664.0
411,mata moscas y mosquitos,te la virginia hierbas naturales x25 saquitos  35g,2.0,380,245.16129032258064,314.04958677685954,55,0.21,135.0
412,mata moscas y mosquitos,TE La Virginia x 25 Saquitos,16.0,1690,1090.3225806451612,1396.6942148760331,55,0.21,600.0
413,almacen,Té Tilo,1.0,360,232.25806451612902,297.5206611570248,55,0.21,128.0
414,almacen,te verde la virginia,3.0,500,322.5806451612903,413.22314049586777,55,0.21,177.0
415,almacen,terrabusi dedalitos  500g,3.0,240,154.83870967741936,198.34710743801654,55,0.21,85.0
416,almacen,terrabusi moños 500g,1.0,110,70.96774193548387,90.9090909090909,55,0.21,39.0
417,almacen,Terrabusi Tirabuzon 500g,1.0,80,51.61290322580645,66.11570247933885,55,0.21,28.0
418,almacen,Tomate Triturado,1.0,195,125.80645161290322,161.15702479338844,55,0.21,69.0
419,almacen,Torta De Arroz RICEDIEX 100g,5.0,350,225.80645161290323,289.25619834710744,55,0.21,124.0
420,almacen,tostada de arroz leiva 150g,2.0,340,219.3548387096774,280.9917355371901,55,0.21,121.0
421,almacen,tostada de arroz leiva sin sal 150g,1.0,170,109.6774193548387,140.49586776859505,55,0.21,60.0
422,almacen,Tres patitos fosforos caja grande,20.0,2530,1632.258064516129,2090.909090909091,55,0.21,898.0
423,almacen,Tryms batatas clasicas sin tacc 65g,9.0,1710,1103.225806451613,1413.2231404958677,55,0.21,607.0
424,almacen,tryms nachos sabor jalapeño y lima 75g,6.0,1220,787.0967741935484,1008.2644628099174,55,0.21,433.0
425,almacen,Tryms papas con cascara 60g,5.0,950,612.9032258064516,785.1239669421487,55,0.21,337.0
426,almacen,tryms papas con cascara chorri con chimi 60g,3.0,610,393.5483870967742,504.1322314049587,55,0.21,216.0
427,almacen,tryms papas con cascara jalapeño ahumado,2.0,460,296.7741935483871,380.1652892561984,55,0.21,163.0
428,almacen,Turron de Mani pailas 80g,2.0,150,96.77419354838709,123.96694214876034,55,0.21,53.0
429,almacen,Tuy Edulcorante x 50 Sobres,3.0,300,193.54838709677418,247.93388429752068,55,0.21,106.0
430,almacen,velas el coloso,1.0,80,51.61290322580645,66.11570247933885,55,0.21,28.0
431,almacen,Velas Ranchera x 4,4.0,570,367.741935483871,471.07438016528926,55,0.21,202.0
432,almacen,VINAGRE BARBERA 500ML,19.0,2270,1464.516129032258,1876.0330578512396,55,0.21,805.0
433,almacen,vinagre de alcohol zanoni 500ml,1.0,150,96.77419354838709,123.96694214876034,55,0.21,53.0
434,almacen,vinagre de manzana barbera 500cc,3.0,360,232.25806451612902,297.5206611570248,55,0.21,128.0
435,almacen,yerba cruz de malta selecion especial 500g,8.0,2480,1600.0,2049.586776859504,55,0.21,880.0
436,almacen,yerba la cumbrecita 500g,3.0,660,425.80645161290323,545.4545454545455,55,0.21,234.0
437,almacen,ZANONI aceite girasol 900ml,11.0,3190,2058.064516129032,2636.3636363636365,55,0.21,1132.0
438,articulos de limpieza (17),Ala cremoso con glicerina 750 ml,9.0,1820,1174.1935483870968,1504.1322314049587,55,0.21,646.0
439,articulos de limpieza (17),Ala Detergente cemoso colageno 750 ml,9.0,1720,1109.6774193548388,1421.4876033057851,55,0.21,610.0
440,articulos de limpieza (17),Ala Jabon Liquido 400ml matic,4.0,1000,645.1612903225806,826.4462809917355,55,0.21,355.0
441,articulos de limpieza (17),Ala matic polvo 400g,6.0,600,387.09677419354836,495.86776859504135,55,0.21,213.0
442,articulos de limpieza (17),Ala multiacción jabón blanco,3.0,210,135.48387096774192,173.55371900826447,55,0.21,75.0
443,articulos de limpieza (17),Ala plus con glicerina,1.0,150,96.77419354838709,123.96694214876034,55,0.21,53.0
444,articulos de limpieza (17),Ariel expert + 800ml,3.0,1180,761.2903225806451,975.206611570248,55,0.21,419.0
